"Name","Country","Region","Winery","Rating","NumberOfRatings","Price","Year","Type"
"Ca' di Pian Barbera d'Asti 2016","Italy","Barbera d'Asti","La Spinetta",4,879,21.5,"2016","Red"
"Côte de Nuits-villages 2016","France","Côte de Nuits Villages","Joseph Drouhin",3.8,88,24.27,"2016","Red"
"Reserve Merlot 2014","South Africa","Stellenbosch","Vergelegen",3.8,88,23.68,"2014","Red"
"Terre d'Argence Costières-de-Nîmes 2015","France","Costières-de-Nîmes","Château Mourgues du Grès",3.8,88,12.9,"2015","Red"
"Gran Reserva Rioja 2012","Spain","Rioja","Campillo",4.1,88,33.99,"2012","Red"
"Barolo Ciabot Mentin 2011","Italy","Barolo","Domenico Clerico",4.2,88,67.42,"2011","Red"
"Macán 2015","Spain","Rioja","Benjamin de Rothschild - Vega Sicilia",4.5,88,66,"2015","Red"
"Reflets Rouge 2014","France","Loire Valley","Domaine Saint Nicolas",3.5,88,14,"2014","Red"
"Sorì Tildìn (Barbaresco) Langhe 2010","Italy","Langhe","Gaja",4.5,88,290.03,"2010","Red"
"Vigne di Montornello Chianti Classico Gran Selezione 2014","Italy","Chianti Classico","Bibbiano",3.9,88,30.73,"2014","Red"
"Las Pizarras Pinot Noir 2015","Chile","Aconcagua Costa","Errazuriz",4.1,88,87.64,"2015","Red"
"La Sambinerie Beaujolais Villages 2017","France","Beaujolais-Villages","Richard Rottiers",3.9,88,12.48,"2017","Red"
"Barolo Bussia Colonnello 2013","Italy","Barolo","Aldo Conterno",4.4,88,130.95,"2013","Red"
"Mercurey 1er Cru 'Clos du Roy' Rouge 2017","France","Mercurey 1er Cru 'Le Clos du Roy'","Domaine Chanzy",4.1,88,31.1,"2017","Red"
"Tapas Tempranillo 2018","Spain","Somontano","Enate",3.3,88,5.95,"2018","Red"
"Giorgio Bartholomäus 2008","Italy","Bolgheri Superiore","Tenuta Argentiera",4.5,88,100.8,"2008","Red"
"Organic Shiraz 2018","Australia","South Australia","Farm Hand",3.6,88,7.9,"2018","Red"
"ER Etna Rosso 2014","Italy","Etna","Theresa Eccher",3.9,88,19.44,"2014","Red"
"Château Pontet Saint Brice Saint-Émilion Grand Cru 2016","France","Saint-Émilion Grand Cru","Château Cafol",3.9,88,15.13,"2016","Red"
"Classic 2017","Spain","Calatayud","Bodegas Langa",3.9,88,10.9,"2017","Red"
"Pessac-Léognan 2017","France","Pessac-Léognan","Château les Carmes Haut-Brion",3.9,88,102.35,"2017","Red"
"Veneto Rosso Passo Rosso 2018","Italy","Veneto","Lenotti",3.8,88,4.8,"2018","Red"
"El Incidente Carménère 2017","Chile","Colchagua Valley","Viu Manent",4.3,88,53.61,"2017","Red"
"Nebbiolo d'Alba 2017","Italy","Nebbiolo d'Alba","Scanavino",3.5,88,9.49,"2017","Red"
"Tenuta Lodola Nuova Vino Nobile di Montepulciano 2016","Italy","Vino Nobile di Montepulciano","Ruffino",3.6,88,19.65,"2016","Red"
"Givry 1er Cru Clos du 'Cellier Aux Moines' 2015","France","Givry 1er Cru 'Cellier aux Moines'","Domaine Thénard",4,88,27.6,"2015","Red"
"Rigoleto Montecucco Rosso 2017","Italy","Montecucco","ColleMassari",3.7,88,12.5,"2017","Red"
"Backbone Cabernet Sauvignon 2017","United States","California","Motto",3.6,88,21.45,"2017","Red"
"Côte des Roses Pinot Noir 2018","France","Pays d'Oc","Gérard Bertrand",3.3,88,10.8,"2018","Red"
"Pomerol 2016","France","Pomerol","Château Lagrange",4.1,88,38.5,"2016","Red"
"Le Serre Nuove 2017","Italy","Bolgheri","Ornellaia",4.3,880,44.52,"2017","Red"
"Vintner's Reserve Zinfandel 2011","United States","Mendocino County","Kendall-Jackson",3.7,881,13.55,"2011","Red"
"Saint-Julien 2013","France","Saint-Julien","Château Gloria",3.8,881,46.5,"2013","Red"
"Roble Cabernet Sauvignon - Merlot Somontano 2017","Spain","Somontano","Viñas del Vero",3.3,882,6.6,"2017","Red"
"Cabernet Sauvignon 2013","United States","Washington","Red Diamond",3.5,882,14.13,"2013","Red"
"Harmonie de Gascogne Rouge 2018","France","Côtes de Gascogne","Domaine de Pellehaut",3.8,883,6.29,"2018","Red"
"Cum Laude 2015","Italy","Toscana","Banfi",3.8,883,12.6,"2015","Red"
"Lagone Toscana 2017","Italy","Toscana","Aia Vecchia",3.7,884,10.62,"2017","Red"
"Castello Fonterutoli Chianti Classico Gran Selezione 2015","Italy","Chianti Classico","Mazzei",4.2,885,38,"2015","Red"
"Tenuta Lodola Nuova Vino Nobile di Montepulciano 2014","Italy","Vino Nobile di Montepulciano","Ruffino",3.6,885,18.86,"2014","Red"
"Ultreia Valtuille Mencía 2016","Spain","Bierzo","Raúl Pérez",4.1,885,55.9,"2016","Red"
"Luce 2014","Italy","Toscana","Luce della Vite",4.3,887,86.76,"2014","Red"
"Don Maximiano Founder's Reserve 2011","Chile","Aconcagua Valley","Errazuriz",4.4,887,77.01,"2011","Red"
"Margaux (Grand Cru Classé) 2010","France","Margaux","Château Malescot St. Exupery",4.3,888,117.95,"2010","Red"
"Marius Grenache - Syrah 2018","France","Pays d'Oc","M. Chapoutier",3.5,888,6.5,"2018","Red"
"Cabernet Sauvignon Gran Reserva 2017","Chile","Maipo Valley","Casas del Bosque",4.1,888,13.95,"2017","Red"
"Crianza 2014","Spain","Ribera del Duero","Áster",3.8,889,18.84,"2014","Red"
"Cabernet Sauvignon 2014","United States","Napa Valley","Paul Hobbs",4.5,889,129,"2014","Red"
"Sainte-Épine Saint-Joseph 2011","France","Saint-Joseph","Delas",4.3,89,48.64,"2011","Red"
"Boğazkere - Öküzgözü 2018","Turkey","Thrace","Suvla",3.7,89,11.5,"2018","Red"
"Volnay Santenots-Du-Milieu Premier Cru 2015","France","Volnay Premier Cru","Domaine des Comtes Lafon",4.4,89,139,"2015","Red"
"Shiraz 2017","Argentina","Mendoza","Argento",3.4,89,9.99,"2017","Red"
"Case Via Syrah 2013","Italy","Colli della Toscana Centrale","Fontodi",3.9,89,37.04,"2013","Red"
"Reserve Syrah Single Vineyard Bozokbag 2013","Turkey","Thrace","Suvla",4.2,89,35,"2013","Red"
"Domaine des Hospice de Belleville Brouilly 2016","France","Brouilly","Joseph Drouhin",3.6,89,15.39,"2016","Red"
"Sangiovese Maremma Toscana Francesco Zonin 2018","Italy","Maremma Toscana","Zonin",3.4,89,6.58,"2018","Red"
"Les Terroirs Faugères 2017","France","Faugères","Calmel & Joseph",3.6,89,8.7,"2017","Red"
"Médoc 2015","France","Médoc","Château Leboscq",3.5,89,13.9,"2015","Red"
"Gigondas Rouge 2015","France","Gigondas","Château du Trignon",3.8,89,22.79,"2015","Red"
"Barolo 2012","Italy","Barolo","Serre dei Roveri",3.3,89,21.5,"2012","Red"
"Côtes de Provence Rouge 2018","France","Côtes de Provence","Marchandise",3.8,89,12.34,"2018","Red"
"Réserve Spéciale Syrah 2018","France","Pays d'Oc","Gérard Bertrand",3.6,89,8.32,"2018","Red"
"Beaune 1er Cru 'Clos des Mouches' 2017","France","Beaune 1er Cru 'Le Clos des Mouches'","Joseph Drouhin",4.3,89,105,"2017","Red"
"Maremmante Maremma 2016","Italy","Toscana","Poggio Argentiera",3.5,89,8.67,"2016","Red"
"Barrel Select Cabernet - Syrah 2018","Argentina","Tulum Valley","Bodega Finca Las Moras",3.6,89,9.37,"2018","Red"
"Les Cépages Syrah 2017","France","Pays d'Oc","Baron Philippe de Rothschild",3.4,89,8.69,"2017","Red"
"Sa Talaia Negre 2016","Spain","Mallorca","Cap Andritxol",3.8,89,18.03,"2016","Red"
"Moulis 2015","France","Moulis-en-Médoc","Château Branas Grand Poujeaux",4.1,89,40.94,"2015","Red"
"Cabanon Côtes du Roussillon Villages 2014","France","Côtes du Roussillon Villages","Thunevin-Calvet",3.7,89,12.48,"2014","Red"
"Lucale Appassimento Primitivo 2017","Italy","Puglia","Masseria Borgo dei Trulli",3.8,89,8.9,"2017","Red"
"Les Grès 2017","France","La Clape","Domaine de Boède",3.8,89,23.2,"2017","Red"
"Grenache 2018","South Africa","Swartland","David & Nadia",4,89,34.15,"2018","Red"
"Ermitage Ex-Voto 2012","France","Hermitage","E. Guigal",4.4,89,299,"2012","Red"
"Cuvée Charlotte 2013","Romania","Dealu Mare","Serve",4.1,89,26.9,"2013","Red"
"Rioja Reserva Mazuelo 2015","Spain","Rioja","Beronia",3.9,89,14.19,"2015","Red"
"Folly Syrah 2017","Chile","Colchagua Valley","Montes",4.4,89,56.95,"2017","Red"
"Fonterutoli Chianti Classico 2010","Italy","Chianti Classico","Mazzei",3.8,890,38.7,"2010","Red"
"HEBO (Suvereto) 2017","Italy","Toscana","Petra",3.8,890,13.95,"2017","Red"
"Aglianico Riserva Contado 2013","Italy","Molise","Di Majo Norante",3.7,891,11.4,"2013","Red"
"Monte Llano Tempranillo Rioja 2017","Spain","Rioja","Monte Llano",3.7,892,6.9,"2017","Red"
"Li Filitti Riserva Primitivo di Manduria 2015","Italy","Primitivo di Manduria","Masca del Tacco",4.2,892,15.95,"2015","Red"
"Premier Vin 2015","France","Castillon - Côtes de Bordeaux","Château de Pitray",3.7,892,12.5,"2015","Red"
"Saint-Julien 2012","France","Saint-Julien","Château Lalande-Borie",4,892,36.11,"2012","Red"
"Saint-Julien (Grand Cru Classé) 2002","France","Saint-Julien","Château Léoville Barton",4.2,893,89.95,"2002","Red"
"Toscana Mediterra 2016","Italy","Toscana","Poggio Al Tesoro",4,894,12.48,"2016","Red"
"Haut-Médoc (Grand Cru Classé) 2014","France","Haut-Médoc","Château Cantemerle",3.8,896,34.02,"2014","Red"
"Ventoux Terrasses 2017","France","Ventoux","Château Pesquie",3.8,896,9.5,"2017","Red"
"Pessac-Léognan (Grand Cru Classé de Graves) 2014","France","Pessac-Léognan","Château Pape Clément",4.3,898,89,"2014","Red"
"Saint-Julien 2005","France","Saint-Julien","Château Gloria",4.1,899,65.95,"2005","Red"
"Shiraz 2016","United States","California","Gallo Family Vineyards",3.5,90,6.31,"2016","Red"
"Mandus Primitivo di Manduria 2018","Italy","Primitivo di Manduria","Pietra Pura",4,90,7.63,"2018","Red"
"Haut-Médoc 2017","France","Haut-Médoc","Château Sociando-Mallet",4,90,54.36,"2017","Red"
"Trilogy 2016","South Africa","Stellenbosch","Warwick",3.9,90,23.79,"2016","Red"
"Rosso di Montalcino 2017","Italy","Rosso di Montalcino","Poggio San Polo",3.7,90,16.9,"2017","Red"
"Red 2017","South Africa","Stellenbosch","Meerlust",3.9,90,13.9,"2017","Red"
"Spätburgunder 2016","Germany","Pfalz","Rings",3.6,90,29.41,"2016","Red"
"The Garland 2011","South Africa","Stellenbosch","Simonsig",4.5,90,63.15,"2011","Red"
"Petit Verdot 2016","Spain","Dominio de Valdepusa","Marqués de Griñon",4,90,27.36,"2016","Red"
"Fixin 'Coeur de Violette' 2016","France","Fixin","Frédéric Magnien",3.6,90,29.15,"2016","Red"
"Grande Reserva Alentejano Tinto 2014","Portugal","Alentejano","Monte Cascas",4,90,21.45,"2014","Red"
"Kalk und Schiefer Blaufränkisch 2018","Austria","Burgenland","Anita Nittnaus Hans",4.1,90,12.69,"2018","Red"
"Sagrantino Montefalco Chiusa di Pannone 2011","Italy","Montefalco","Antonelli San Marco",4.2,90,44,"2011","Red"
"Tramp 2015","Spain","Catalunya","Can Grau Vell",3.7,90,30.99,"2015","Red"
"Fleurie 2018","France","Fleurie","Terres Dorées",3.8,90,18.9,"2018","Red"
"Le Cirque Rouge 2016","France","Côtes Catalanes","Vignerons de Tautavel Vingrau",3.4,90,6.83,"2016","Red"
"Saustó 2013","Italy","Valpolicella","Monte Dall'Ora",3.9,90,27.9,"2013","Red"
"Intenso Tannat 2013","Brazil","Campanha","Salton",3.3,90,9.95,"2013","Red"
"Haut-Médoc 2016","France","Haut-Médoc","Château Clement-Pichon",3.6,90,24.18,"2016","Red"
"La Gargantilla Garnacha 2015","Spain","Rioja","Bodegas Valdemar",3.8,90,36.99,"2015","Red"
"Barbaresco Bordini 2016","Italy","Barbaresco","Elvio Cogno",3.9,90,26.5,"2016","Red"
"Harlequin Shiraz - Pinotage 2017","South Africa","Wellington","Diemersfontein",3.9,90,8.5,"2017","Red"
"Les Terroirs Côtes du Roussillon Villages 2016","France","Côtes du Roussillon Villages","Calmel & Joseph",3.6,90,8.7,"2016","Red"
"Pomerol 2016","France","Pomerol","Château Bourgneuf (Vieux Château Bourgneuf)",4,90,51.6,"2016","Red"
"Reserva Rioja Tempranillo 2009","Spain","Rioja","Baigorri",4,901,56.54,"2009","Red"
"Bourgogne Hautes-Côtes de Beaune 2016","France","Bourgogne Hautes-Côtes de Beaune","Bouchard Père & Fils",3.8,901,17.21,"2016","Red"
"Merlot (Grande Vindima) 2008","Brazil","Encruzilhada do Sul","Lidio Carraro",3.9,902,45.77,"2008","Red"
"Saint-Julien (Grand Cru Classé) 1998","France","Saint-Julien","Château Léoville Barton",4.2,902,89.95,"1998","Red"
"John X Merriman 2016","South Africa","Stellenbosch","Rustenberg",4,902,19.3,"2016","Red"
"Gran Reserva Cabernet Sauvignon 2017","Chile","Maipo Valley","Santa Ema",3.9,903,9.5,"2017","Red"
"Benuara (Tenuta Presti e Pegni) 2015","Italy","Terre Siciliane","Cusumano",3.7,903,11.95,"2015","Red"
"Corimbo 2014","Spain","Ribera del Duero","Bodegas La Horra",4,904,22.95,"2014","Red"
"Oak Cask Cabernet Sauvignon 2018","Argentina","Mendoza","Trapiche",3.5,906,7.36,"2018","Red"
"Brunello di Montalcino 2012","Italy","Brunello di Montalcino","Ciacci Piccolomini d'Aragona",4.3,908,41.61,"2012","Red"
"Papale Linea Oro Primitivo di Manduria 2016","Italy","Primitivo di Manduria","Varvaglione",4.3,909,18.84,"2016","Red"
"Casa Real Cabernet Sauvignon 2012","Chile","Maipo Valley","Santa Rita",4,909,38.94,"2012","Red"
"Santa Digna Reserva Carmenère 2018","Chile","Central Valley","Miguel Torres",3.8,909,8.9,"2018","Red"
"Chante Perdrix Cornas 2016","France","Cornas","Delas",4,91,38.89,"2016","Red"
"Icarus Red 2014","South Africa","Breede River Valley","Bergsig Estate",4.2,91,30.31,"2014","Red"
"Côte à Côte Estate 2013","United States","Paso Robles","L'Aventure",4.4,91,109,"2013","Red"
"Pinot Noir Central Coast 2015","United States","Central Coast","DeLoach",3.7,91,19.99,"2015","Red"
"Ceppitaio 2017","Italy","Toscana","Russo",3.7,91,9.95,"2017","Red"
"Passo del Bricco 2017","Italy","Piemonte","Patrizi",3.8,91,5.25,"2017","Red"
"Pauillac (Grand Cru Classé) 2017","France","Pauillac","Château Pichon Baron",4.3,91,160.84,"2017","Red"
"Eight Songs Shiraz 2015","Australia","Barossa","Peter Lehmann",4.1,91,28.42,"2015","Red"
"Grande Cuvée 2017","Austria","Burgenland","Salzl Seewinkelhof",3.9,91,14.35,"2017","Red"
"Can Catorra 2014","Spain","Binissalem-Mallorca","Biniagual",3.8,91,19.3,"2014","Red"
"Brachetto d'Acqui 2019","Italy","Brachetto d'Acqui","Braida",3.9,91,12.5,"2019","Red"
"Barolo Cannubi 2013","Italy","Barolo","Borgogno",4.3,91,94.65,"2013","Red"
"BF Lahrer Spätburgunder 2017","Germany","Baden","Weingut Wöhrle",3.6,91,16.66,"2017","Red"
"Montegrilli Nebbiolo Langhe 2018","Italy","Langhe","Elvio Cogno",3.4,91,15.95,"2018","Red"
"Cabernet Sauvignon 2017","Romania","Danube","La Cetate",3.8,91,13.9,"2017","Red"
"Coste a Preola Nero d'Avola 2018","Italy","Sicilia","Tenuta Gorghi Tondi",3.9,91,8.72,"2018","Red"
"Shiraz 2015","South Africa","Paarl","Niel Joubert",3.4,91,6.25,"2015","Red"
"Doix 2014","Spain","Priorat","Mas Doix",4.4,91,83.06,"2014","Red"
"Tinto 2015","Spain","Dominio de Valdepusa","Lesegut",3.7,91,11.89,"2015","Red"
"Rivarossa 2016","Italy","Venezia Giulia","Schiopetto",4.1,91,19.9,"2016","Red"
"Barolo Lazzarito 2013","Italy","Barolo","Vietti",4.2,91,154.23,"2013","Red"
"Grande Cuvée 2017","Austria","Burgenland","Salzl Seewinkelhof",3.9,91,17.29,"2017","Red"
"Nuits-Saint-Georges 2015","France","Nuits-Saint-Georges","Domaine des Perdrix",4.4,91,115.7,"2015","Red"
"L'Ermita Velles Vinyes Priorat 2006","Spain","Priorat","Álvaro Palacios",4.6,91,580,"2006","Red"
"Garnacha - Syrah Somontano 2016","Spain","Somontano","Viñas del Vero",3.4,91,6.63,"2016","Red"
"Pomerol 2014","France","Pomerol","Château Certan de May",4.2,91,116,"2014","Red"
"Schwarzer 2016","Germany","Pfalz","Weingut Metzger",3.7,91,13.15,"2016","Red"
"Saint-Emilion Grand Cru (Premier Grand Cru Classé) 2004","France","Saint-Émilion Grand Cru","La Mondotte",4.4,91,146.24,"2004","Red"
"La Luna e i Falò Barbera d'Asti Superiore 2016","Italy","Barbera d'Asti","Vite Colte",4,911,12.95,"2016","Red"
"Románico 2016","Spain","Toro","Teso La Monja",3.7,911,9.95,"2016","Red"
"Papale Primitivo di Manduria 2017","Italy","Primitivo di Manduria","Varvaglione",4,913,9.7,"2017","Red"
"Barbazul Tinto 2016","Spain","Cádiz","Huerta de Albala",3.7,915,10.41,"2016","Red"
"Pomerol 2010","France","Pomerol","Château de Sales",3.9,916,48.8,"2010","Red"
"Abadia Cabernet Sauvignon - Tempranillo 2016","Spain","Costers del Segre","Raimat",3.4,916,7.89,"2016","Red"
"Big John Cuvée Reserve 2016","Austria","Burgenland","Scheiblhofer",4.1,916,18.2,"2016","Red"
"Bolgheri Superiore 2016","Italy","Bolgheri Superiore","Ornellaia",4.6,919,189.15,"2016","Red"
"Sonoma Coast Pinot Noir 2016","United States","Sonoma Coast","Patz & Hall",4.2,919,54,"2016","Red"
"Jacksons Pinotage 2015","South Africa","Walker Bay","Stanford Hills",4.1,92,13.95,"2015","Red"
"Pinot Noir 2017","United States","Sonoma Coast","Schug",3.8,92,29.47,"2017","Red"
"Rouge 2005","France","Castillon - Côtes de Bordeaux","Domaine de l'A",4.1,92,46.95,"2005","Red"
"Barbaresco Bernardot 2013","Italy","Barbaresco","Ceretto",4,92,85,"2013","Red"
"Los Cantos de Torremilanos 2017","Spain","Ribera del Duero","Finca Torremilanos",3.7,92,12.19,"2017","Red"
"Varietales Syrah 2017","Argentina","San Rafael","Goyenechea",3.2,92,6.5,"2017","Red"
"Antique Cairanne 2016","France","Cairanne","Camille Cayran",4,92,13.44,"2016","Red"
"Amarone 2016","Italy","Amarone della Valpolicella","Villa Cavarena",3.8,92,38.46,"2016","Red"
"Stilio Primitivo di Manduria 2018","Italy","Primitivo di Manduria","Mottura",4.3,92,13.9,"2018","Red"
"Collection Secrète Red 2015","Georgia","Kakheti","Mukhrani",3.9,92,26.03,"2015","Red"
"The Corroboree Shiraz 2016","Australia","Barossa","RedHeads",3.9,92,18.9,"2016","Red"
"Cabernet Sauvignon 2016","South Africa","Stellenbosch","Neethlingshof Estate",3.7,92,10.23,"2016","Red"
"Chianti Classico Riserva Novecento 2016","Italy","Chianti Classico","Dievole",4,92,23,"2016","Red"
"Las Moras Cabernet Sauvignon 2018","Argentina","San Juan","Bodega Finca Las Moras",3.4,92,6.21,"2018","Red"
"Barbera Piemonte 2018","Italy","Piemonte","Araldica",3.5,92,6.3,"2018","Red"
"Côtes du Rhône 2018","France","Côtes-du-Rhône","Domaine de la Solitude",3.8,92,9,"2018","Red"
"Côtes du Rhône 'Les Peyrouses' 2016","France","Côtes-du-Rhône","Alain Voge",3.9,92,17,"2016","Red"
"Vinya La Scala Gran Reserva Cabernet Sauvignon 2012","Spain","Penedès","Jean Leon",4.3,92,52.63,"2012","Red"
"Brunello di Montalcino 2015","Italy","Brunello di Montalcino","Ciacci Piccolomini d'Aragona",4.2,92,42.4,"2015","Red"
"Steinzeiler 2015","Austria","Burgenland","Kollwentz",4.4,92,58.8,"2015","Red"
"Barolo Gavarini Chiniera 2014","Italy","Barolo","Elio Grasso",4,92,75,"2014","Red"
"Via Nuova Barolo 2012","Italy","Barolo","E. Pira & Figli",4.2,92,59,"2012","Red"
"Pomerol 2000","France","Pomerol","Château Moulinet-Lasserre",4.3,92,49.5,"2000","Red"
"Mirinè Nebbiolo d'Alba 2016","Italy","Nebbiolo d'Alba","Paolo Manzone",3.9,92,19.4,"2016","Red"
"Pinotage 2015","South Africa","Stellenbosch","Laibach",3.8,92,16.9,"2015","Red"
"Pessac-Léognan 2014","France","Pessac-Léognan","Château Carbonnieux",4,920,49.55,"2014","Red"
"Chateau Smith Cabernet Sauvignon 2016","United States","Columbia Valley","Charles Smith",3.7,920,21.93,"2016","Red"
"Tinto 2018","Portugal","Lisboa","Quinta das Amoras",3.8,922,4.99,"2018","Red"
"Haut-Médoc 2014","France","Haut-Médoc","Château Charmail",3.8,922,19.95,"2014","Red"
"Moulis-en-Médoc 2013","France","Moulis-en-Médoc","Château Chasse-Spleen",3.6,922,35.9,"2013","Red"
"Classic Red Blend 2018","South Africa","Western Cape","Roodeberg",3.6,923,7.2,"2018","Red"
"Syrah 2015","Chile","Peumo","Marques de Casa Concha",3.9,925,20.54,"2015","Red"
"Appassimento Barbera Passito 2018","Italy","Piemonte","San Silvestro",3.8,925,11.6,"2018","Red"
"Crianza 2016","Spain","Ribera del Duero","Portia",3.8,927,12.99,"2016","Red"
"Brunello di Montalcino 2012","Italy","Brunello di Montalcino","Poggio Antico",4.4,928,55.51,"2012","Red"
"Pessac-Léognan 1997","France","Pessac-Léognan","Château La Louvière",4,93,34.99,"1997","Red"
"Syrah Desertico 2018","Italy","Sicilia","Mandrarossa",3.8,93,6,"2018","Red"
"Pinot Noir 2016","Austria","Burgenland","Paul Achs",3.9,93,36.9,"2016","Red"
"Ariana 2017","Spain","Lanzarote","El Grifo",3.9,93,19.99,"2017","Red"
"Ticino 2016","Switzerland","Ticino","Castello di Morcote",4,93,43.87,"2016","Red"
"Inspiración Balcón de Pilatos Maturana 2016","Spain","Rioja","Bodegas Valdemar",4.1,93,25.99,"2016","Red"
"Calestaia 2013","Italy","Morellino di Scansano","Roccapesta",4,93,36.7,"2013","Red"
"Artigas 2017","Spain","Priorat","Bodegas Mas Alta",4.1,93,21.25,"2017","Red"
"Ried Hochberg Blaufränkisch 2012","Austria","Mittelburgenland","Hans Igler",3.6,93,13.43,"2012","Red"
"Côte-Rôtie La Mordorée 1999","France","Côte-Rôtie","M. Chapoutier",4.3,93,179.95,"1999","Red"
"Premium Zenovius Cabernet Sauvignon - Shiraz Sec 2016","Romania","Dealu Mare","Budureasca",3.6,93,10.5,"2016","Red"
"Margaux (Grand Cru Classé) 2017","France","Margaux","Château Brane-Cantenac",3.9,93,86.76,"2017","Red"
"Montepulciano d'Abruzzo 2018","Italy","Montepulciano d'Abruzzo","Caldora",3.6,93,4.63,"2018","Red"
"Le Clos Guillot Chinon 2017","France","Chinon","Bernard Baudry",3.9,93,21.74,"2017","Red"
"PrimoVolo 2007","Italy","Toscana","Rocca delle Macìe",4,93,27.79,"2007","Red"
"Côte de Nuits Villages Le Vaucrain 2015","France","Côte de Nuits Villages","Louis Jadot",3.7,93,31.95,"2015","Red"
